episode,char1,char2,count
Rick_Potion_No._9.txt,brad,jessica,2
Rick_Potion_No._9.txt,brad,morty,2
Rick_Potion_No._9.txt,brad,principal vagina,2
Rick_Potion_No._9.txt,grace smith,jessica,1
Rick_Potion_No._9.txt,grace smith,morty,1
Rick_Potion_No._9.txt,grace smith,principal vagina,1
Rick_Potion_No._9.txt,jessica,morty,2
Rick_Potion_No._9.txt,jessica,principal vagina,2
Rick_Potion_No._9.txt,morty,principal vagina,2
Rick_Potion_No._9.txt,jerry,morty,3
Rick_Potion_No._9.txt,jerry,rick,6
Rick_Potion_No._9.txt,morty,rick,8
Rick_Potion_No._9.txt,beth,jerry,6
Rick_Potion_No._9.txt,band vocalist / mc haps,brad,1
Rick_Potion_No._9.txt,band vocalist / mc haps,jessica,1
Rick_Potion_No._9.txt,band vocalist / mc haps,morty,1
Rick_Potion_No._9.txt,band vocalist / mc haps,principal vagina,1
Rick_Potion_No._9.txt,jerry,summer,4
Rick_Potion_No._9.txt,rick,summer,4
Rick_Potion_No._9.txt,jerry,this just in,1
Rick_Potion_No._9.txt,summer,this just in,1
Rick_Potion_No._9.txt,beth,davin,1
Rick_Potion_No._9.txt,beth,morty,2
Rick_Potion_No._9.txt,beth,rick,3
Rick_Potion_No._9.txt,davin,jerry,1
Rick_Potion_No._9.txt,davin,morty,1
Rick_Potion_No._9.txt,davin,rick,1
Rick_Potion_No._9.txt,beth,both,1
Rick_Potion_No._9.txt,beth,summer,2
Rick_Potion_No._9.txt,both,jerry,1
Rick_Potion_No._9.txt,both,summer,1
Rick_Potion_No._9.txt,morty,summer,2
Ricksy_Business.txt,beth,beth and jerry in unison,1
Ricksy_Business.txt,beth,jerry,7
Ricksy_Business.txt,beth,morty,1
Ricksy_Business.txt,beth,rick,1
Ricksy_Business.txt,beth,summer,1
Ricksy_Business.txt,beth and jerry in unison,jerry,1
Ricksy_Business.txt,beth and jerry in unison,morty,1
Ricksy_Business.txt,beth and jerry in unison,rick,1
Ricksy_Business.txt,beth and jerry in unison,summer,1
Ricksy_Business.txt,jerry,morty,1
Ricksy_Business.txt,jerry,rick,2
Ricksy_Business.txt,jerry,summer,1
Ricksy_Business.txt,morty,rick,21
Ricksy_Business.txt,morty,summer,9
Ricksy_Business.txt,rick,summer,12
Ricksy_Business.txt,jerry,tour guide,1
Ricksy_Business.txt,beth,lucy,2
Ricksy_Business.txt,jerry,lucy,7
Ricksy_Business.txt,brad,summer,1
Ricksy_Business.txt,birdperson,summer,2
Ricksy_Business.txt,birdperson,rick,1
Ricksy_Business.txt,jelly-like creature with items stuck inside of it,morty,1
Ricksy_Business.txt,blue alien,morty,1
Ricksy_Business.txt,gearhead,rick,2
Ricksy_Business.txt,gearhead,morty,1
Ricksy_Business.txt,morty,squanchy,2
Ricksy_Business.txt,rick,squanchy,2
Ricksy_Business.txt,jerry,voice through speaker,1
Ricksy_Business.txt,lucy,voice through speaker,1
Ricksy_Business.txt,captain #1,captain #2,2
Ricksy_Business.txt,jerry,passengers,1
Ricksy_Business.txt,lucy,passengers,1
Ricksy_Business.txt,birdperson,tammy,1
Ricksy_Business.txt,girl,nancy,1
Ricksy_Business.txt,girl,summer,1
Ricksy_Business.txt,nancy,summer,3
Ricksy_Business.txt,abradolph lincoler,brad,1
Ricksy_Business.txt,abradolph lincoler,everyone except morty and jessica,1
Ricksy_Business.txt,abradolph lincoler,jessica,1
Ricksy_Business.txt,abradolph lincoler,rick,2
Ricksy_Business.txt,brad,everyone except morty and jessica,1
Ricksy_Business.txt,brad,jessica,1
Ricksy_Business.txt,brad,rick,1
Ricksy_Business.txt,everyone except morty and jessica,jessica,1
Ricksy_Business.txt,everyone except morty and jessica,rick,1
Ricksy_Business.txt,jessica,rick,1
Ricksy_Business.txt,jessica,morty,4
Ricksy_Business.txt,jesica,jessica,1
Ricksy_Business.txt,jesica,morty,1
Ricksy_Business.txt,jessica,squanchy,1
Ricksy_Business.txt,beth,captain #2,1
Ricksy_Business.txt,captain #2,jerry,1
Ricksy_Business.txt,abradolph lincoler,morty,2
Ricksy_Business.txt,abradolph lincoler,nancy,2
Ricksy_Business.txt,morty,nancy,1
Ricksy_Business.txt,rick,song,1
Ricksy_Business.txt,everyone,rick,1
Ricksy_Business.txt,everyone,tammy,1
Ricksy_Business.txt,rick,tammy,1
Ricksy_Business.txt,squanchy,summer,1
Ricksy_Business.txt,birdperson,morty,3
Ricksy_Business.txt,morty,morty and summer in unison,1
Ricksy_Business.txt,morty and summer in unison,rick,1
Ricksy_Business.txt,morty and summer in unison,summer,1
Ricksy_Business.txt,abradolph lincoler,shirtless guy,1
Rixty_Minutes.txt,bachelor,beth,1
Rixty_Minutes.txt,bachelor,jerry,1
Rixty_Minutes.txt,bachelor,rick,1
Rixty_Minutes.txt,bachelor,summer,1
Rixty_Minutes.txt,beth,jerry,7
Rixty_Minutes.txt,beth,rick,7
Rixty_Minutes.txt,beth,summer,5
Rixty_Minutes.txt,jerry,rick,9
Rixty_Minutes.txt,jerry,summer,7
Rixty_Minutes.txt,rick,summer,7
Rixty_Minutes.txt,beth,corn man 1,1
Rixty_Minutes.txt,beth,corn man 2,1
Rixty_Minutes.txt,beth,glenn,1
Rixty_Minutes.txt,beth,letterman,1
Rixty_Minutes.txt,beth,morty,4
Rixty_Minutes.txt,beth,woman,1
Rixty_Minutes.txt,corn man 1,corn man 2,1
Rixty_Minutes.txt,corn man 1,glenn,1
Rixty_Minutes.txt,corn man 1,jerry,1
Rixty_Minutes.txt,corn man 1,letterman,1
Rixty_Minutes.txt,corn man 1,morty,1
Rixty_Minutes.txt,corn man 1,rick,1
Rixty_Minutes.txt,corn man 1,summer,1
Rixty_Minutes.txt,corn man 1,woman,1
Rixty_Minutes.txt,corn man 2,glenn,1
Rixty_Minutes.txt,corn man 2,jerry,1
Rixty_Minutes.txt,corn man 2,letterman,1
Rixty_Minutes.txt,corn man 2,morty,1
Rixty_Minutes.txt,corn man 2,rick,1
Rixty_Minutes.txt,corn man 2,summer,1
Rixty_Minutes.txt,corn man 2,woman,1
Rixty_Minutes.txt,glenn,jerry,1
Rixty_Minutes.txt,glenn,letterman,1
Rixty_Minutes.txt,glenn,morty,1
Rixty_Minutes.txt,glenn,rick,1
Rixty_Minutes.txt,glenn,summer,1
Rixty_Minutes.txt,glenn,woman,1
Rixty_Minutes.txt,jerry,letterman,1
Rixty_Minutes.txt,jerry,morty,6
Rixty_Minutes.txt,jerry,woman,1
Rixty_Minutes.txt,letterman,morty,1
Rixty_Minutes.txt,letterman,rick,1
Rixty_Minutes.txt,letterman,summer,1
Rixty_Minutes.txt,letterman,woman,1
Rixty_Minutes.txt,morty,rick,7
Rixty_Minutes.txt,morty,summer,5
Rixty_Minutes.txt,morty,woman,1
Rixty_Minutes.txt,rick,woman,1
Rixty_Minutes.txt,summer,woman,1
Rixty_Minutes.txt,announcer,beth,2
Rixty_Minutes.txt,announcer,cop,1
Rixty_Minutes.txt,announcer,host in trenchcoat,1
Rixty_Minutes.txt,announcer,jerry,3
Rixty_Minutes.txt,announcer,judge,1
Rixty_Minutes.txt,announcer,killer 1,1
Rixty_Minutes.txt,announcer,rick,4
Rixty_Minutes.txt,announcer,shmlony,1
Rixty_Minutes.txt,announcer,summer,3
Rixty_Minutes.txt,beth,cop,1
Rixty_Minutes.txt,beth,host in trenchcoat,1
Rixty_Minutes.txt,beth,judge,1
Rixty_Minutes.txt,beth,killer 1,1
Rixty_Minutes.txt,beth,shmlony,1
Rixty_Minutes.txt,cop,host in trenchcoat,1
Rixty_Minutes.txt,cop,jerry,1
Rixty_Minutes.txt,cop,judge,1
Rixty_Minutes.txt,cop,killer 1,1
Rixty_Minutes.txt,cop,rick,1
Rixty_Minutes.txt,cop,shmlony,1
Rixty_Minutes.txt,cop,summer,1
Rixty_Minutes.txt,host in trenchcoat,jerry,1
Rixty_Minutes.txt,host in trenchcoat,judge,2
Rixty_Minutes.txt,host in trenchcoat,killer 1,1
Rixty_Minutes.txt,host in trenchcoat,rick,2
Rixty_Minutes.txt,host in trenchcoat,shmlony,1
Rixty_Minutes.txt,host in trenchcoat,summer,1
Rixty_Minutes.txt,jerry,judge,1
Rixty_Minutes.txt,jerry,killer 1,1
Rixty_Minutes.txt,jerry,shmlony,1
Rixty_Minutes.txt,judge,killer 1,1
Rixty_Minutes.txt,judge,rick,1
Rixty_Minutes.txt,judge,shmlony,1
Rixty_Minutes.txt,judge,summer,1
Rixty_Minutes.txt,killer 1,rick,1
Rixty_Minutes.txt,killer 1,shmlony,1
Rixty_Minutes.txt,killer 1,summer,1
Rixty_Minutes.txt,rick,shmlony,1
Rixty_Minutes.txt,shmlony,summer,1
Rixty_Minutes.txt,host in trenchcoat,killer 2,1
Rixty_Minutes.txt,host in trenchcoat,man,1
Rixty_Minutes.txt,judge,killer 2,1
Rixty_Minutes.txt,judge,man,1
Rixty_Minutes.txt,killer 2,man,1
Rixty_Minutes.txt,"beth, summer, and jerry",host in trenchcoat,1
Rixty_Minutes.txt,"beth, summer, and jerry",killer 3,1
Rixty_Minutes.txt,"beth, summer, and jerry",rick,1
Rixty_Minutes.txt,host in trenchcoat,killer 3,1
Rixty_Minutes.txt,killer 3,rick,1
Rixty_Minutes.txt,announcer,ants-in-my-eyes johnson,1
Rixty_Minutes.txt,announcer,beth and summer,1
Rixty_Minutes.txt,announcer,johnny depp,1
Rixty_Minutes.txt,announcer,morty,3
Rixty_Minutes.txt,announcer,mr. sneezy 3d,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,beth,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,beth and summer,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,jerry,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,johnny depp,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,morty,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,mr. sneezy 3d,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,rick,1
Rixty_Minutes.txt,ants-in-my-eyes johnson,summer,1
Rixty_Minutes.txt,beth,beth and summer,1
Rixty_Minutes.txt,beth,johnny depp,1
Rixty_Minutes.txt,beth,mr. sneezy 3d,1
Rixty_Minutes.txt,beth and summer,jerry,1
Rixty_Minutes.txt,beth and summer,johnny depp,1
Rixty_Minutes.txt,beth and summer,morty,1
Rixty_Minutes.txt,beth and summer,mr. sneezy 3d,1
Rixty_Minutes.txt,beth and summer,rick,1
Rixty_Minutes.txt,beth and summer,summer,1
Rixty_Minutes.txt,jerry,johnny depp,1
Rixty_Minutes.txt,jerry,mr. sneezy 3d,1
Rixty_Minutes.txt,johnny depp,morty,1
Rixty_Minutes.txt,johnny depp,mr. sneezy 3d,1
Rixty_Minutes.txt,johnny depp,rick,1
Rixty_Minutes.txt,johnny depp,summer,1
Rixty_Minutes.txt,morty,mr. sneezy 3d,1
Rixty_Minutes.txt,mr. sneezy 3d,rick,1
Rixty_Minutes.txt,mr. sneezy 3d,summer,1
Rixty_Minutes.txt,announcer,fake doors salesman,1
Rixty_Minutes.txt,fake doors salesman,morty,1
Rixty_Minutes.txt,fake doors salesman,rick,1
Rixty_Minutes.txt,beth,garbageman,1
Rixty_Minutes.txt,beth,gazorpazorpfield,1
Rixty_Minutes.txt,beth,jon,1
Rixty_Minutes.txt,beth,mr. tophat jones,1
Rixty_Minutes.txt,beth,new yorker,1
Rixty_Minutes.txt,beth,spokeman,1
Rixty_Minutes.txt,beth,spokesman,1
Rixty_Minutes.txt,beth,suspender guy,1
Rixty_Minutes.txt,beth,trunkperson,1
Rixty_Minutes.txt,garbageman,gazorpazorpfield,1
Rixty_Minutes.txt,garbageman,jerry,1
Rixty_Minutes.txt,garbageman,jon,1
Rixty_Minutes.txt,garbageman,morty,1
Rixty_Minutes.txt,garbageman,mr. tophat jones,1
Rixty_Minutes.txt,garbageman,new yorker,1
Rixty_Minutes.txt,garbageman,rick,1
Rixty_Minutes.txt,garbageman,spokeman,1
Rixty_Minutes.txt,garbageman,spokesman,1
Rixty_Minutes.txt,garbageman,suspender guy,1
Rixty_Minutes.txt,garbageman,trunkperson,1
Rixty_Minutes.txt,gazorpazorpfield,jerry,1
Rixty_Minutes.txt,gazorpazorpfield,jon,1
Rixty_Minutes.txt,gazorpazorpfield,morty,1
Rixty_Minutes.txt,gazorpazorpfield,mr. tophat jones,1
Rixty_Minutes.txt,gazorpazorpfield,new yorker,1
Rixty_Minutes.txt,gazorpazorpfield,rick,1
Rixty_Minutes.txt,gazorpazorpfield,spokeman,1
Rixty_Minutes.txt,gazorpazorpfield,spokesman,1
Rixty_Minutes.txt,gazorpazorpfield,suspender guy,1
Rixty_Minutes.txt,gazorpazorpfield,trunkperson,1
Rixty_Minutes.txt,jerry,jon,1
Rixty_Minutes.txt,jerry,mr. tophat jones,2
Rixty_Minutes.txt,jerry,new yorker,1
Rixty_Minutes.txt,jerry,spokeman,1
Rixty_Minutes.txt,jerry,spokesman,1
Rixty_Minutes.txt,jerry,suspender guy,1
Rixty_Minutes.txt,jerry,trunkperson,1
Rixty_Minutes.txt,jon,morty,1
Rixty_Minutes.txt,jon,mr. tophat jones,1
Rixty_Minutes.txt,jon,new yorker,1
Rixty_Minutes.txt,jon,rick,1
Rixty_Minutes.txt,jon,spokeman,1
Rixty_Minutes.txt,jon,spokesman,1
Rixty_Minutes.txt,jon,suspender guy,1
Rixty_Minutes.txt,jon,trunkperson,1
Rixty_Minutes.txt,morty,mr. tophat jones,2
Rixty_Minutes.txt,morty,new yorker,1
Rixty_Minutes.txt,morty,spokeman,1
Rixty_Minutes.txt,morty,spokesman,1
Rixty_Minutes.txt,morty,suspender guy,1
Rixty_Minutes.txt,morty,trunkperson,1
Rixty_Minutes.txt,mr. tophat jones,new yorker,1
Rixty_Minutes.txt,mr. tophat jones,rick,2
Rixty_Minutes.txt,mr. tophat jones,spokeman,1
Rixty_Minutes.txt,mr. tophat jones,spokesman,1
Rixty_Minutes.txt,mr. tophat jones,suspender guy,1
Rixty_Minutes.txt,mr. tophat jones,trunkperson,1
Rixty_Minutes.txt,new yorker,rick,1
Rixty_Minutes.txt,new yorker,spokeman,1
Rixty_Minutes.txt,new yorker,spokesman,1
Rixty_Minutes.txt,new yorker,suspender guy,1
Rixty_Minutes.txt,new yorker,trunkperson,1
Rixty_Minutes.txt,rick,spokeman,1
Rixty_Minutes.txt,rick,spokesman,1
Rixty_Minutes.txt,rick,suspender guy,1
Rixty_Minutes.txt,rick,trunkperson,1
Rixty_Minutes.txt,spokeman,spokesman,1
Rixty_Minutes.txt,spokeman,suspender guy,1
Rixty_Minutes.txt,spokeman,trunkperson,1
Rixty_Minutes.txt,spokesman,suspender guy,1
Rixty_Minutes.txt,spokesman,trunkperson,1
Rixty_Minutes.txt,suspender guy,trunkperson,1
Rixty_Minutes.txt,announcer,baby legs,1
Rixty_Minutes.txt,announcer,business man,1
Rixty_Minutes.txt,announcer,criminal,1
Rixty_Minutes.txt,announcer,mr. tophat jones,1
Rixty_Minutes.txt,announcer,muscular mannies,1
Rixty_Minutes.txt,announcer,police chief,1
Rixty_Minutes.txt,announcer,regular legs,1
Rixty_Minutes.txt,announcer,unmuscular michael 1,1
Rixty_Minutes.txt,baby legs,business man,1
Rixty_Minutes.txt,baby legs,criminal,1
Rixty_Minutes.txt,baby legs,jerry,1
Rixty_Minutes.txt,baby legs,morty,1
Rixty_Minutes.txt,baby legs,mr. tophat jones,1
Rixty_Minutes.txt,baby legs,muscular mannies,1
Rixty_Minutes.txt,baby legs,police chief,1
Rixty_Minutes.txt,baby legs,regular legs,1
Rixty_Minutes.txt,baby legs,rick,1
Rixty_Minutes.txt,baby legs,summer,1
Rixty_Minutes.txt,baby legs,unmuscular michael 1,1
Rixty_Minutes.txt,business man,criminal,1
Rixty_Minutes.txt,business man,jerry,1
Rixty_Minutes.txt,business man,morty,1
Rixty_Minutes.txt,business man,mr. tophat jones,1
Rixty_Minutes.txt,business man,muscular mannies,1
Rixty_Minutes.txt,business man,police chief,1
Rixty_Minutes.txt,business man,regular legs,1
Rixty_Minutes.txt,business man,rick,1
Rixty_Minutes.txt,business man,summer,1
Rixty_Minutes.txt,business man,unmuscular michael 1,1
Rixty_Minutes.txt,criminal,jerry,1
Rixty_Minutes.txt,criminal,morty,1
Rixty_Minutes.txt,criminal,mr. tophat jones,1
Rixty_Minutes.txt,criminal,muscular mannies,1
Rixty_Minutes.txt,criminal,police chief,1
Rixty_Minutes.txt,criminal,regular legs,1
Rixty_Minutes.txt,criminal,rick,1
Rixty_Minutes.txt,criminal,summer,1
Rixty_Minutes.txt,criminal,unmuscular michael 1,1
Rixty_Minutes.txt,jerry,muscular mannies,1
Rixty_Minutes.txt,jerry,police chief,1
Rixty_Minutes.txt,jerry,regular legs,1
Rixty_Minutes.txt,jerry,unmuscular michael 1,1
Rixty_Minutes.txt,morty,muscular mannies,1
Rixty_Minutes.txt,morty,police chief,1
Rixty_Minutes.txt,morty,regular legs,1
Rixty_Minutes.txt,morty,unmuscular michael 1,1
Rixty_Minutes.txt,mr. tophat jones,muscular mannies,1
Rixty_Minutes.txt,mr. tophat jones,police chief,1
Rixty_Minutes.txt,mr. tophat jones,regular legs,1
Rixty_Minutes.txt,mr. tophat jones,summer,1
Rixty_Minutes.txt,mr. tophat jones,unmuscular michael 1,1
Rixty_Minutes.txt,muscular mannies,police chief,1
Rixty_Minutes.txt,muscular mannies,regular legs,1
Rixty_Minutes.txt,muscular mannies,rick,1
Rixty_Minutes.txt,muscular mannies,summer,1
Rixty_Minutes.txt,muscular mannies,unmuscular michael 1,1
Rixty_Minutes.txt,police chief,regular legs,1
Rixty_Minutes.txt,police chief,rick,1
Rixty_Minutes.txt,police chief,summer,1
Rixty_Minutes.txt,police chief,unmuscular michael 1,1
Rixty_Minutes.txt,regular legs,rick,1
Rixty_Minutes.txt,regular legs,summer,1
Rixty_Minutes.txt,regular legs,unmuscular michael 1,1
Rixty_Minutes.txt,rick,unmuscular michael 1,1
Rixty_Minutes.txt,summer,unmuscular michael 1,1
Rixty_Minutes.txt,jerry,news anchor,1
Rixty_Minutes.txt,morty,news anchor,1
Rixty_Minutes.txt,news anchor,rick,1
Rixty_Minutes.txt,news anchor,summer,1
Rixty_Minutes.txt,beth,female hamster,1
Rixty_Minutes.txt,beth,hamster news anchor,1
Rixty_Minutes.txt,beth,male hamster,1
Rixty_Minutes.txt,female hamster,hamster news anchor,1
Rixty_Minutes.txt,female hamster,jerry,1
Rixty_Minutes.txt,female hamster,male hamster,1
Rixty_Minutes.txt,female hamster,morty,1
Rixty_Minutes.txt,female hamster,rick,1
Rixty_Minutes.txt,female hamster,summer,1
Rixty_Minutes.txt,hamster news anchor,jerry,1
Rixty_Minutes.txt,hamster news anchor,male hamster,1
Rixty_Minutes.txt,hamster news anchor,morty,1
Rixty_Minutes.txt,hamster news anchor,rick,1
Rixty_Minutes.txt,hamster news anchor,summer,1
Rixty_Minutes.txt,jerry,male hamster,1
Rixty_Minutes.txt,male hamster,morty,1
Rixty_Minutes.txt,male hamster,rick,1
Rixty_Minutes.txt,male hamster,summer,1
Something_Ricked_This_Way_Comes.txt,beth,jerry,1
Something_Ricked_This_Way_Comes.txt,beth,morty,1
Something_Ricked_This_Way_Comes.txt,beth,rick,1
Something_Ricked_This_Way_Comes.txt,jerry,morty,10
Something_Ricked_This_Way_Comes.txt,jerry,rick,3
Something_Ricked_This_Way_Comes.txt,morty,rick,4
Something_Ricked_This_Way_Comes.txt,butter robot,jerry,2
Something_Ricked_This_Way_Comes.txt,butter robot,morty,2
Something_Ricked_This_Way_Comes.txt,butter robot,rick,2
Something_Ricked_This_Way_Comes.txt,butter robot,summer,1
Something_Ricked_This_Way_Comes.txt,jerry,summer,1
Something_Ricked_This_Way_Comes.txt,morty,summer,1
Something_Ricked_This_Way_Comes.txt,rick,summer,9
Something_Ricked_This_Way_Comes.txt,goldenfold,needful,3
Something_Ricked_This_Way_Comes.txt,goldenfold,rick,3
Something_Ricked_This_Way_Comes.txt,goldenfold,summer,2
Something_Ricked_This_Way_Comes.txt,needful,rick,5
Something_Ricked_This_Way_Comes.txt,needful,summer,6
Something_Ricked_This_Way_Comes.txt,goldenfold,rick and needful,1
Something_Ricked_This_Way_Comes.txt,needful,rick and needful,1
Something_Ricked_This_Way_Comes.txt,rick,rick and needful,1
Something_Ricked_This_Way_Comes.txt,rick and needful,summer,1
Something_Ricked_This_Way_Comes.txt,jerry,jerry and morty,1
Something_Ricked_This_Way_Comes.txt,jerry and morty,morty,1
Something_Ricked_This_Way_Comes.txt,flippynips,jerry,2
Something_Ricked_This_Way_Comes.txt,flippynips,morty,1
Something_Ricked_This_Way_Comes.txt,baby,needful,1
Something_Ricked_This_Way_Comes.txt,baby,rick,1
Something_Ricked_This_Way_Comes.txt,baby,summer,1
Something_Ricked_This_Way_Comes.txt,baby,tate,1
Something_Ricked_This_Way_Comes.txt,baby,vagina,1
Something_Ricked_This_Way_Comes.txt,needful,tate,1
Something_Ricked_This_Way_Comes.txt,needful,vagina,1
Something_Ricked_This_Way_Comes.txt,rick,tate,1
Something_Ricked_This_Way_Comes.txt,rick,vagina,1
Something_Ricked_This_Way_Comes.txt,summer,tate,1
Something_Ricked_This_Way_Comes.txt,summer,vagina,1
Something_Ricked_This_Way_Comes.txt,tate,vagina,1
Something_Ricked_This_Way_Comes.txt,host,hostess,1
Something_Ricked_This_Way_Comes.txt,host,jerry,1
Something_Ricked_This_Way_Comes.txt,host,morty,1
Something_Ricked_This_Way_Comes.txt,host,scroopy noopers,1
Something_Ricked_This_Way_Comes.txt,hostess,jerry,1
Something_Ricked_This_Way_Comes.txt,hostess,morty,1
Something_Ricked_This_Way_Comes.txt,hostess,scroopy noopers,1
Something_Ricked_This_Way_Comes.txt,jerry,scroopy noopers,2
Something_Ricked_This_Way_Comes.txt,morty,scroopy noopers,2
Something_Ricked_This_Way_Comes.txt,customer,employee,1
Something_Ricked_This_Way_Comes.txt,customer,rick,1
Something_Ricked_This_Way_Comes.txt,customer,summer,1
Something_Ricked_This_Way_Comes.txt,employee,rick,1
Something_Ricked_This_Way_Comes.txt,employee,summer,1
Something_Ricked_This_Way_Comes.txt,jerry,plutonian man,1
Something_Ricked_This_Way_Comes.txt,jerry,plutonian woman,1
Something_Ricked_This_Way_Comes.txt,jerry,plutonians,1
Something_Ricked_This_Way_Comes.txt,morty,plutonian man,1
Something_Ricked_This_Way_Comes.txt,morty,plutonian woman,1
Something_Ricked_This_Way_Comes.txt,morty,plutonians,1
Something_Ricked_This_Way_Comes.txt,plutonian man,plutonian woman,1
Something_Ricked_This_Way_Comes.txt,plutonian man,plutonians,1
Something_Ricked_This_Way_Comes.txt,plutonian woman,plutonians,1
Something_Ricked_This_Way_Comes.txt,flippynips,policeman,1
Something_Ricked_This_Way_Comes.txt,flippynips,scroopy noopers,1
Something_Ricked_This_Way_Comes.txt,jerry,policeman,1
Something_Ricked_This_Way_Comes.txt,policeman,scroopy noopers,1
Something_Ricked_This_Way_Comes.txt,crowd,jerry,1
Something_Ricked_This_Way_Comes.txt,crowd,needful,1
Something_Ricked_This_Way_Comes.txt,crowd,summer,1
A_Rickle_in_Time.txt,beth,jerry,7
A_Rickle_in_Time.txt,beth,morty,2
A_Rickle_in_Time.txt,beth,rick,2
A_Rickle_in_Time.txt,beth,summer,2
A_Rickle_in_Time.txt,jerry,morty,2
A_Rickle_in_Time.txt,jerry,rick,2
A_Rickle_in_Time.txt,jerry,summer,2
A_Rickle_in_Time.txt,morty,rick,5
A_Rickle_in_Time.txt,morty,summer,4
A_Rickle_in_Time.txt,rick,summer,5
A_Rickle_in_Time.txt,alternate morty,alternate summer,1
A_Rickle_in_Time.txt,alternate morty,both rick,1
A_Rickle_in_Time.txt,alternate morty,both ricks,1
A_Rickle_in_Time.txt,alternate morty,bothall mortys,1
A_Rickle_in_Time.txt,alternate morty,bothall ricks,1
A_Rickle_in_Time.txt,alternate morty,bothall summers,1
A_Rickle_in_Time.txt,alternate morty,morty,1
A_Rickle_in_Time.txt,alternate morty,morty 1,1
A_Rickle_in_Time.txt,alternate morty,morty 2,1
A_Rickle_in_Time.txt,alternate morty,rick,1
A_Rickle_in_Time.txt,alternate morty,summer,1
A_Rickle_in_Time.txt,alternate morty,summer 1,1
A_Rickle_in_Time.txt,alternate morty,summer 2,1
A_Rickle_in_Time.txt,alternate summer,both rick,1
A_Rickle_in_Time.txt,alternate summer,both ricks,1
A_Rickle_in_Time.txt,alternate summer,bothall mortys,1
A_Rickle_in_Time.txt,alternate summer,bothall ricks,1
A_Rickle_in_Time.txt,alternate summer,bothall summers,1
A_Rickle_in_Time.txt,alternate summer,morty,1
A_Rickle_in_Time.txt,alternate summer,morty 1,1
A_Rickle_in_Time.txt,alternate summer,morty 2,1
A_Rickle_in_Time.txt,alternate summer,rick,1
A_Rickle_in_Time.txt,alternate summer,summer,1
A_Rickle_in_Time.txt,alternate summer,summer 1,1
A_Rickle_in_Time.txt,alternate summer,summer 2,1
A_Rickle_in_Time.txt,both rick,both ricks,1
A_Rickle_in_Time.txt,both rick,bothall mortys,1
A_Rickle_in_Time.txt,both rick,bothall ricks,1
A_Rickle_in_Time.txt,both rick,bothall summers,1
A_Rickle_in_Time.txt,both rick,morty,1
A_Rickle_in_Time.txt,both rick,morty 1,1
A_Rickle_in_Time.txt,both rick,morty 2,1
A_Rickle_in_Time.txt,both rick,rick,1
A_Rickle_in_Time.txt,both rick,summer,1
A_Rickle_in_Time.txt,both rick,summer 1,1
A_Rickle_in_Time.txt,both rick,summer 2,1
A_Rickle_in_Time.txt,both ricks,bothall mortys,2
A_Rickle_in_Time.txt,both ricks,bothall ricks,2
A_Rickle_in_Time.txt,both ricks,bothall summers,2
A_Rickle_in_Time.txt,both ricks,morty,1
A_Rickle_in_Time.txt,both ricks,morty 1,3
A_Rickle_in_Time.txt,both ricks,morty 2,3
A_Rickle_in_Time.txt,both ricks,rick,1
A_Rickle_in_Time.txt,both ricks,summer,1
A_Rickle_in_Time.txt,both ricks,summer 1,3
A_Rickle_in_Time.txt,both ricks,summer 2,3
A_Rickle_in_Time.txt,bothall mortys,bothall ricks,2
A_Rickle_in_Time.txt,bothall mortys,bothall summers,2
A_Rickle_in_Time.txt,bothall mortys,morty,1
A_Rickle_in_Time.txt,bothall mortys,morty 1,2
A_Rickle_in_Time.txt,bothall mortys,morty 2,2
A_Rickle_in_Time.txt,bothall mortys,rick,1
A_Rickle_in_Time.txt,bothall mortys,summer,1
A_Rickle_in_Time.txt,bothall mortys,summer 1,2
A_Rickle_in_Time.txt,bothall mortys,summer 2,2
A_Rickle_in_Time.txt,bothall ricks,bothall summers,2
A_Rickle_in_Time.txt,bothall ricks,morty,1
A_Rickle_in_Time.txt,bothall ricks,morty 1,2
A_Rickle_in_Time.txt,bothall ricks,morty 2,2
A_Rickle_in_Time.txt,bothall ricks,rick,1
A_Rickle_in_Time.txt,bothall ricks,summer,1
A_Rickle_in_Time.txt,bothall ricks,summer 1,2
A_Rickle_in_Time.txt,bothall ricks,summer 2,2
A_Rickle_in_Time.txt,bothall summers,morty,1
A_Rickle_in_Time.txt,bothall summers,morty 1,2
A_Rickle_in_Time.txt,bothall summers,morty 2,2
A_Rickle_in_Time.txt,bothall summers,rick,1
A_Rickle_in_Time.txt,bothall summers,summer,1
A_Rickle_in_Time.txt,bothall summers,summer 1,2
A_Rickle_in_Time.txt,bothall summers,summer 2,2
A_Rickle_in_Time.txt,morty,morty 1,2
A_Rickle_in_Time.txt,morty,morty 2,2
A_Rickle_in_Time.txt,morty,summer 1,2
A_Rickle_in_Time.txt,morty,summer 2,1
A_Rickle_in_Time.txt,morty 1,morty 2,4
A_Rickle_in_Time.txt,morty 1,rick,2
