speaker,listener,3gram_phrase,3gram_count,4gram_phrase,4gram_count,5gram_phrase,5gram_count
9/11 memory rick,cornvelious daniel,as an excuse,1,as an excuse to,1,as an excuse to strip,1
9/11 memory rick,morty,as an excuse,1,as an excuse to,1,as an excuse to strip,1
9/11 memory rick,rick,as an excuse,1,as an excuse to,1,as an excuse to strip,1
9/11 memory rick,summer,as an excuse,1,as an excuse to,1,as an excuse to strip,1
a man in the audience,comedian,um longtime fan,1,um longtime fan of,1,um longtime fan of the,1
abradolph lincoler,brad,but i shall,1,but i shall finally,1,but i shall finally know,1
abradolph lincoler,everyone except morty and jessica,but i shall,1,but i shall finally,1,but i shall finally know,1
abradolph lincoler,jessica,but i shall,1,but i shall finally,1,but i shall finally know,1
abradolph lincoler,morty,its weird cause,1,its weird cause i,1,its weird cause i definitely,1
abradolph lincoler,nancy,its weird cause,1,its weird cause i,1,its weird cause i definitely,1
abradolph lincoler,rick,but i shall,1,but i shall finally,1,but i shall finally know,1
abradolph lincoler,shirtless guy,i dont understand,1,i dont understand are,1,i dont understand are you,1
accountant dog,dr. dog,sir as your,1,sir as your accountant,1,sir as your accountant i,1
accountant dog,snuffles,sir as your,1,sir as your accountant,1,sir as your accountant i,1
agency direcotr,agency director,is it done,1,is it done jaguar,1,,0
agency direcotr,agent #2,is it done,1,is it done jaguar,1,,0
agency direcotr,pickle rick,is it done,1,is it done jaguar,1,,0
agency director,agency direcotr,do it okay,1,do it okay you,1,do it okay you win,1
agency director,agent #1,what is it,1,we have 34 armed,1,we have 34 armed guards,1
agency director,agent #2,what is it,1,we have 34 armed,1,we have 34 armed guards,1
agency director,jaguar,then katarina is,1,then katarina is a,1,then katarina is a prisoner,1
agency director,pickle rick,your mere presence,1,your mere presence in,1,your mere presence in this,1
agent #1,agency director,a pickle a,1,a pickle a rat,1,a pickle a rat both,1
agent #1,agent #2,a pickle a,1,a pickle a rat,1,a pickle a rat both,1
agent #1,pickle rick,go shoot to,1,go shoot to kill,1,,0
agent #2,agency direcotr,that money belongs,1,that money belongs to,1,that money belongs to the,1
agent #2,agency director,it says its,1,it says its a,1,it says its a scientist,1
agent #2,agent #1,it says its,1,it says its a,1,it says its a scientist,1
agent #2,pickle rick,that money belongs,1,that money belongs to,1,that money belongs to the,1
aide,all,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,arbolian meterososian,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,balloon man,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,beth,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,birdperson,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,cromulon,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,ethan,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,everyone,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,father bob,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,giant head,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,greebybobe,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,guards,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,ice-t,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,jerry,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,jerry and beth,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,jew,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,jump master,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,morty,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,mr. goldenfold,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,nathan,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,pastor bob,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,president,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,principal vagina,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,rick,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,rick and ice-t,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,rick and morty,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,simon,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,summer,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
aide,tammy,sir pharrell newman,1,sir pharrell newman corgan,1,sir pharrell newman corgan and,1
alan,crocubot,i wish he,1,i wish he had,1,i wish he had the,1
alan,drunk rick,i told you,1,i told you not,1,i told you not to,1
alan,million ants,nothing we exterminated,1,nothing we exterminated a,1,nothing we exterminated a planet,1
alan,morty,i wish he,1,i wish he had,1,i wish he had the,1
alan,noob-noob,i wish he,1,i wish he had,1,i wish he had the,1
alan,rick,i wish he,1,i wish he had,1,i wish he had the,1
alan,supernova,i wish he,1,i wish he had,1,i wish he had the,1
alan,vance,son of a,1,son of a steam,1,son of a steam engine,1
albert einstein,testicle monster a,i vill mess,1,i vill mess vith,1,i vill mess vith time,1
albert einstein,testicle monster b,i vill mess,1,i vill mess vith,1,i vill mess vith time,1
alejandro,all,we asked ourselves,2,hey rick its alejandro,1,hey rick its alejandro speaking,1
alejandro,annie,we asked ourselves,2,hey rick its alejandro,1,hey rick its alejandro speaking,1
alejandro,ethan,we asked ourselves,2,hey rick its alejandro,1,hey rick its alejandro speaking,1
alejandro,rick,we asked ourselves,2,hey rick its alejandro,1,hey rick its alejandro speaking,1
alexander,annie,hey wait for,1,hey wait for me,1,hey wait for me removes,1
alexander,dr. bloom,hey wait for,1,hey wait for me,1,hey wait for me removes,1
alexander,morty,hey wait for,1,hey wait for me,1,hey wait for me removes,1
alexander,poncho,hey wait for,1,hey wait for me,1,hey wait for me removes,1
alexander,roger,hey wait for,1,hey wait for me,1,hey wait for me removes,1
alien,announcer,so i told,1,so i told him,1,so i told him give,1
alien,beth,so i told,1,so i told him,1,so i told him give,1
alien,bully,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,credits song,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,crying boy,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,female student,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,female student 2,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,female student looking into her mirror,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,glenn,so i told,1,so i told him,1,so i told him give,1
alien,groin system 6000,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,gromflomite,so i told,1,so i told him,1,so i told him give,1
alien,gromfomite,so i told,1,so i told him,1,so i told him give,1
alien,holly,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,jacquelyn,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,jerry,so i told,1,so i told him,1,so i told him give,1
alien,jessica,so i told,1,so i told him,1,so i told him give,1
alien,jessica on the phone,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,man,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,mitch,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,morty,so i told,1,so i told him,1,so i told him give,1
alien,mr. goldenfold,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,mrs. pancakes,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,off screen student,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,off screen student 2,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,other gromflomite,so i told,1,so i told him,1,so i told him give,1
alien,priest,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,radio,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,rick,so i told,1,so i told him,1,so i told him give,1
alien,stacey,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,stacy,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,student with glasses,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,summer,so i told,1,so i told him,1,so i told him give,1
alien,toxic morty,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,toxic rick,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,tricia,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,waiter,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,worker,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,worker 2,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien,worker in a red shirt,complimentary psychological detox,1,complimentary psychological detox removes,1,complimentary psychological detox removes all,1
alien  1,alien 1,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien  1,beth,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien  1,female reporter alien,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien  1,jerry,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien  1,male reporter alien 1,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien  1,male reporter alien 2,good afternooni know,1,good afternooni know all,1,good afternooni know all of,1
alien 1,alien  1,the brave earth,1,the brave earth man,1,the brave earth man whose,1
alien 1,alien 2,an hour ago,1,an hour ago shrimply,1,an hour ago shrimply pibbles,1
alien 1,alien doctor,an hour ago,1,an hour ago shrimply,1,an hour ago shrimply pibbles,1
alien 1,beth,the brave earth,1,the brave earth man,1,the brave earth man whose,1
alien 1,female reporter alien,the brave earth,1,the brave earth man,1,the brave earth man whose,1
alien 1,jerry,an hour ago,1,an hour ago shrimply,1,an hour ago shrimply pibbles,1
alien 1,male reporter alien 1,the brave earth,1,the brave earth man,1,the brave earth man whose,1
alien 1,male reporter alien 2,the brave earth,1,the brave earth man,1,the brave earth man whose,1
alien 1,old alien,an hour ago,1,an hour ago shrimply,1,an hour ago shrimply pibbles,1
alien 2,alien 1,oh forget it,1,oh forget it i,1,oh forget it i told,1
alien 2,alien doctor,oh forget it,1,oh forget it i,1,oh forget it i told,1
alien 2,jerry,oh forget it,1,oh forget it i,1,oh forget it i told,1
alien 2,old alien,oh forget it,1,oh forget it i,1,oh forget it i told,1
alien cop,yaarb,,0,,0,,0
alien doctor,alien 1,an alien hospital,2,relax mr smith youre,1,relax mr smith youre in,1
alien doctor,alien 2,an alien hospital,2,relax mr smith youre,1,relax mr smith youre in,1
alien doctor,all,i wanted to,1,i wanted to let,1,i wanted to let you,1
alien doctor,beth,hundreds of billions,2,i wanted to let,1,i wanted to let you,1
alien doctor,comedian,i wanted to,1,i wanted to let,1,i wanted to let you,1
alien doctor,jerry,an alien hospital,2,relax mr smith youre,1,relax mr smith youre in,1
alien doctor,old alien,an alien hospital,2,relax mr smith youre,1,relax mr smith youre in,1
alien man,daryl jefferson,,0,,0,,0
alien man,morty,,0,,0,,0
alien man,morty and summer,,0,,0,,0
alien man,rioter,,0,,0,,0
alien man,ron benson,,0,,0,,0
alien man,samantha,samantha i need,1,samantha i need to,1,samantha i need to know,1
alien man,steven phillips,,0,,0,,0
alien man,summer,,0,,0,,0
alien man,unity,,0,,0,,0
alien nurse,beth,were losing him,1,dont worry dr glipglop,1,dont worry dr glipglop is,1
alien nurse,dr. glipglop,were losing him,1,dont worry dr glipglop,1,dont worry dr glipglop is,1
alien nurse,morty,were losing him,1,dont worry dr glipglop,1,dont worry dr glipglop is,1
alien nurse,rick,were losing him,1,dont worry dr glipglop,1,dont worry dr glipglop is,1
alien nurse,summer,were losing him,1,dont worry dr glipglop,1,dont worry dr glipglop is,1
alien snake,jerry,,0,,0,,0
alien snake,rick,,0,,0,,0
alien warlord,but i do have a thing at 6,im not an,1,im not an unreasonable,1,im not an unreasonable man,1
alien warlord,morty,im not an,1,im not an unreasonable,1,im not an unreasonable man,1
alien warlord,rick,im not an,1,im not an unreasonable,1,im not an unreasonable man,1
alien warlord,woman,im not an,1,im not an unreasonable,1,im not an unreasonable man,1
alien-robo judge,announcer,i refuse to,1,i refuse to sign,1,i refuse to sign the,1
alien-robo judge,morty,i refuse to,1,i refuse to sign,1,i refuse to sign the,1
alien-robo judge,rick,i refuse to,1,i refuse to sign,1,i refuse to sign the,1
alien-robo judge,rick and morty,i refuse to,1,i refuse to sign,1,i refuse to sign the,1
all,aide,head bent over,4,head bent over raised,3,head bent over raised up,3
all,alejandro,hey hi rick,1,hey hi rick hows,1,hey hi rick hows it,1
all,alien doctor,yeah whoo awesome,1,yeah whoo awesome called,1,yeah whoo awesome called it,1
all,amish cyborg,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,annie,hey hi rick,1,hey hi rick hows,1,hey hi rick hows it,1
all,arbolian meterososian,head bent over,4,head bent over raised,3,head bent over raised up,3
all,balloon man,head bent over,4,head bent over raised,3,head bent over raised up,3
all,beth,head bent over,4,head bent over raised,3,head bent over raised up,3
all,birdperson,head bent over,4,head bent over raised,3,head bent over raised up,3
all,comedian,yeah whoo awesome,1,yeah whoo awesome called,1,yeah whoo awesome called it,1
all,cromulon,head bent over,4,head bent over raised,3,head bent over raised up,3
all,cross teddy bear,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,duck with muscles,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,ethan,head bent over,4,head bent over raised,3,head bent over raised up,3
all,everyone,head bent over,4,head bent over raised,3,head bent over raised up,3
all,father bob,head bent over,4,head bent over raised,3,head bent over raised up,3
all,frankenstein,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,gary,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,gerry,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,ghost in a jar,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,giant head,head bent over,4,head bent over raised,3,head bent over raised up,3
all,greebybobe,head bent over,4,head bent over raised,3,head bent over raised up,3
all,guards,head bent over,4,head bent over raised,3,head bent over raised up,3
all,hamurai,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,ice-t,head bent over,4,head bent over raised,3,head bent over raised up,3
all,jerry,head bent over,4,head bent over raised,3,head bent over raised up,3
all,jerry and beth,head bent over,4,head bent over raised,3,head bent over raised up,3
all,jew,head bent over,4,head bent over raised,3,head bent over raised up,3
all,jump master,head bent over,4,head bent over raised,3,head bent over raised up,3
all,morty,head bent over,4,head bent over raised,3,head bent over raised up,3
all,mr poopybutthole,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,mr. beauregard,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,mr. goldenfold,head bent over,4,head bent over raised,3,head bent over raised up,3
all,mr. marklevitz,shaking each others,1,shaking each others hands,1,shaking each others hands thank,1
all,mr. poopybutthole,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,mrs refrigerator,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,mrs. refrigerator,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,nathan,head bent over,4,head bent over raised,3,head bent over raised up,3
all,nazi,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,nicky,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,pastor bob,head bent over,4,head bent over raised,3,head bent over raised up,3
all,pencilvester,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,president,head bent over,4,head bent over raised,3,head bent over raised up,3
all,principal vagina,head bent over,4,head bent over raised,3,head bent over raised up,3
all,reverse,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,reverse giraffe,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,rick,head bent over,4,head bent over raised,3,head bent over raised up,3
all,rick and ice-t,head bent over,4,head bent over raised,3,head bent over raised up,3
all,rick and morty,head bent over,4,head bent over raised,3,head bent over raised up,3
all,simon,head bent over,4,head bent over raised,3,head bent over raised up,3
all,sleepy gary,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,summer,head bent over,4,head bent over raised,3,head bent over raised up,3
all,tammy,head bent over,4,head bent over raised,3,head bent over raised up,3
all,tinkles,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all,uncle steve,remember the barbecue,3,remember the barbecue remember,2,remember the barbecue remember the,2
all but jerry,beth,,0,,0,,0
all but jerry,birdperson,,0,,0,,0
all but jerry,humanoid quest,,0,,0,,0
all but jerry,jerry,,0,,0,,0
all but jerry,morty,,0,,0,,0
all but jerry,photography cyborg,,0,,0,,0
all but jerry,rick,,0,,0,,0
all but jerry,squanchy,,0,,0,,0
all but jerry,summer,,0,,0,,0
all but jerry,summer and morty,,0,,0,,0
all but jerry,tammy,,0,,0,,0
all classmates except morty,class,,0,,0,,0
all classmates except morty,jessica,,0,,0,,0
all classmates except morty,morty,,0,,0,,0
all classmates except morty,mr. goldenfold,,0,,0,,0
all meeseeks,all other meeseeks,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,all the meeseeks,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,beth,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,card player,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,detective,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,giant,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,giant lawyer,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,giant woman,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,jerry,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,judge,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks *,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks 1,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks 2,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks 3,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,meeseeks 4,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,morty,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,mr. booby buyer,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,mr. jelly bean,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,new meeseeks,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,note,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,owner,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,principal gene v.,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,rick,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,samantha,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,slippery,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,summer,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,the first villager,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,villager,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,villager 1,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,villager 2,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,waiter,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,waitess,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,waitress,hes got it,1,hes got it thats,1,hes got it thats a,1
all meeseeks,woman,hes got it,1,hes got it thats,1,hes got it thats a,1
all mortys,all mortys and all summers,rick what the,1,rick what the hell,1,rick what the hell are,1
all mortys,all mortys and summer 2,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,all religious mortys,,0,,0,,0
all mortys,all rick phones,we put you,1,we put you in,1,we put you in a,1
all mortys,all ricks,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,all summers,rick what the,1,rick what the hell,1,rick what the hell are,1
all mortys,both ricks,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,hammer morty,,0,,0,,0
all mortys,lobster alien,,0,,0,,0
all mortys,morty,we put you,1,we put you in,1,we put you in a,1
all mortys,morty 1,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,morty 1 & 4,we put you,1,we put you in,1,we put you in a,1
all mortys,morty 1 & summer 2,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,"morty 1, 2 and 3",we put you,1,we put you in,1,we put you in a,1
all mortys,morty 2,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,"morty 2, 3 and 4",we put you,1,we put you in,1,we put you in a,1
all mortys,morty 23,yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,morty 3,we put you,1,we put you in,1,we put you in a,1
all mortys,religious morty,,0,,0,,0
all mortys,rick,we put you,1,we put you in,1,we put you in a,1
all mortys,rick 1,rick what the,1,rick what the hell,1,rick what the hell are,1
all mortys,"rick 1, 2 and 3",we put you,1,we put you in,1,we put you in a,1
all mortys,rick 2,rick what the,1,rick what the hell,1,rick what the hell are,1
all mortys,rick 23,yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,rick 4,we put you,1,we put you in,1,we put you in a,1
all mortys,summer,we put you,1,we put you in,1,we put you in a,1
all mortys,summer 1,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,"summer 1, 2 and 3",we put you,1,we put you in,1,we put you in a,1
all mortys,summer 2,well you dont,1,well you dont exactly,1,well you dont exactly make,1
all mortys,summer 2 or 4 after splitting into 4,rick what the,1,rick what the hell,1,rick what the hell are,1
all mortys,summer 23,yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,summer 4,we put you,1,we put you in,1,we put you in a,1
all mortys,"summers 1, 2, 3, 8, 9, 10, 12, 17, 18, 20, 25, 28, 29, 31",yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,"summers 1, 3, 4, 5, 7, 8, 10, 11, 14, 16, 18, 19, 23, 25, 27, 28",yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,summers 2 & 3,we put you,1,we put you in,1,we put you in a,1
all mortys,"summers 2, 6, 9, 12, 13, 15, 17, 20, 21, 22, 24, 26, 29, 30, 31, 32",yeah im like,1,yeah im like a,1,yeah im like a hundred,1
all mortys,testicle monster a,we put you,1,we put you in,1,we put you in a,1
all mortys and all summers,all mortys,,0,,0,,0
all mortys and all summers,all ricks,,0,,0,,0
all mortys and all summers,all summers,,0,,0,,0
all mortys and all summers,morty 2,,0,,0,,0
all mortys and all summers,rick 1,,0,,0,,0
all mortys and all summers,rick 2,,0,,0,,0
all mortys and all summers,summer 1,,0,,0,,0
all mortys and all summers,summer 2,,0,,0,,0
all mortys and all summers,summer 2 or 4 after splitting into 4,,0,,0,,0
all mortys and summer 2,all mortys,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,all ricks,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,both ricks,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,morty 1,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,morty 1 & summer 2,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,morty 2,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,summer 1,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all mortys and summer 2,summer 2,that hurt that,1,that hurt that was,1,that hurt that was painful,1
all other meeseeks,all meeseeks,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,all the meeseeks,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,beth,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,card player,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,detective,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,giant,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,giant lawyer,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,giant woman,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,jerry,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,judge,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks *,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks 1,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks 2,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks 3,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,meeseeks 4,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,morty,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,mr. booby buyer,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,mr. jelly bean,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,new meeseeks,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,note,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,owner,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,principal gene v.,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,rick,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,samantha,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,slippery,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,summer,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,the first villager,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,villager,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,villager 1,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,villager 2,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,waiter,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,waitess,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,waitress,wheres he going,1,wheres he going with,1,wheres he going with this,1
all other meeseeks,woman,wheres he going,1,wheres he going with,1,wheres he going with this,1
all religious mortys,all mortys,praise the one,1,praise the one true,1,praise the one true morty,1
all religious mortys,hammer morty,praise the one,1,praise the one true,1,praise the one true morty,1
all religious mortys,lobster alien,praise the one,1,praise the one true,1,praise the one true morty,1
